date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-03-22,/apartamentos-venta-jacobo-majluta/1252337/,1,2,2,US$,70000,Ciudad Inmobiliaria ,Jacobo majluta, Santo Domingo Norte, Santo Domingo,En Construcción,86,Residencial,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,70000
2022-03-22,/apartamentos-venta-jacobo-majluta/1250665/,1,2,3,US$,78000,Ciudad Inmobiliaria ,Jacobo majluta, Santo Domingo Norte, Santo Domingo,En Construcción,80,Residencial,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,78000
2022-03-22,/apartamentos-venta-jacobo-majluta/1237119/,1,2,3,RD$,3600000,Premium Real Estate,Jacobo majluta, Santo Domingo Norte, Santo Domingo,En Construcción,95,Residencial,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,61538.46153846154
2022-03-22,/apartamentos-venta-jacobo-majluta/1248216/,1,2,3,RD$,3600000,Premium Real Estate,Jacobo majluta, Santo Domingo Norte, Santo Domingo,En Planos,90,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,61538.46153846154
2022-03-22,/apartamentos-venta-jacobo-majluta/1271223/,2,2,3,US$,61000,CITYMAX Dominicana,Jacobo majluta, Santo Domingo Norte, Santo Domingo,Nueva,90,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61000
2022-03-22,/apartamentos-venta-jacobo-majluta/1239248/,2,2,3,US$,59800,Remax Blu,Jacobo majluta, Santo Domingo Norte, Santo Domingo,Nueva,NA,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59800
2022-03-22,/apartamentos-venta-jacobo-majluta/1269020/,1,2,2,RD$,2950000,Inmobiliaria Grupal,Jacobo majluta, Santo Domingo Norte, Santo Domingo,Segundo Uso,72,Residencial,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50427.35042735043
2022-03-22,/apartamentos-venta-jacobo-majluta/1238370/,1,NA,3,RD$,4000000,Inverfisa,Jacobo majluta, Santo Domingo Norte, Santo Domingo,Nueva,80,Residencial,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,68376.06837606838
2022-03-22,/apartamentos-venta-jacobo-majluta/1236017/,2,2,3,US$,71400,Tu Casa RD,Jacobo majluta, Santo Domingo Norte, Santo Domingo,En Planos,NA,Residencial,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,71400
2022-03-22,/apartamentos-venta-jacobo-majluta/1237183/,2,2,3,US$,83500,Inverfisa,Jacobo majluta, Santo Domingo Norte, Santo Domingo,En Construcción,125,Residencial,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,83500
2022-03-22,/apartamentos-venta-jacobo-majluta/1238459/,1,2,3,RD$,4500000,Inverfisa,Jacobo majluta, Santo Domingo Norte, Santo Domingo,En Planos,98,Residencial,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,76923.07692307692
2022-03-22,/apartamentos-venta-jacobo-majluta/1220068/,1,2,3,US$,50000,Tu Casa RD,Jacobo majluta, Santo Domingo Norte, Santo Domingo,En Construcción,65,Residencial,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,50000
