date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-01-24,/apartamentos-venta-alameda-oeste/1256314/,1,2,3,US$,87000,Premium Real Estate,Alameda Oeste, Las Colinas Del Oeste Santo Domingo Oeste, Santo Domingo,En Planos,106,Residencial,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,87000
2022-01-24,/apartamentos-venta-alameda-oeste/1264049/,1,1,1,RD$,2350000,Remax Metropolitana,Alameda Oeste, Las Colinas Del Oeste Santo Domingo Oeste, Santo Domingo,Segundo Uso,54,Residencial,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,40170.94017094017
